Colony_nr	Treatment	Colony_size	Number_males	Reproductive	Regressed
Vv12	C27	181	0	1	0
Vv12	C27	181	0	1	0
Vv12	C27	181	0	1	0
Vv12	C27	181	0	1	0
Vv12	C27	181	0	1	0
Vv12	C27	181	0	1	0
Vv12	C27	181	0	1	0
Vv12	C27	181	0	1	0
Vv12	C27	181	0	1	0
Vv12	C27	181	0	1	0
Vv12	C27	181	0	1	0
Vv12	C27	181	0	1	0
Vv12	C27	181	0	1	0
Vv12	C27	181	0	1	0
Vv12	C27	181	0	1	0
Vv12	C27	181	0	1	0
Vv12	C27	181	0	1	0
Vv12	C27	181	0	1	0
Vv12	C27	181	0	0	1
Vv12	C27	181	0	0	1
Vv12	C27	181	0	0	1
Vv12	C27	181	0	0	1
Vv12	C27	181	0	0	1
Vv12	C27	181	0	0	1
Vv12	C27	181	0	0	1
Vv12	C27	181	0	0	1
Vv12	C27	181	0	0	1
Vv12	C27	181	0	0	1
Vv12	C27	181	0	0	1
Vv12	C27	181	0	0	1
Vv12	C27	181	0	0	1
Vv12	C27	181	0	0	1
Vv12	C27	181	0	0	1
Vv12	C27	181	0	0	1
Vv12	C27	181	0	0	1
Vv12	C27	181	0	0	1
Vv12	C27	181	0	0	1
Vv12	C27	181	0	0	1
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	0	0
Vv12	3MeC29	208	0	1	0
Vv12	3MeC29	208	0	1	0
Vv12	3MeC29	208	0	1	0
Vv12	3MeC29	208	0	1	0
Vv12	3MeC29	208	0	1	0
Vv12	3MeC29	208	0	1	0
Vv12	3MeC29	208	0	1	0
Vv12	3MeC29	208	0	1	0
Vv12	3MeC29	208	0	1	0
Vv12	3MeC29	208	0	1	0
Vv12	3MeC29	208	0	1	0
Vv12	3MeC29	208	0	1	0
Vv12	3MeC29	208	0	1	0
Vv12	3MeC29	208	0	1	0
Vv12	3MeC29	208	0	1	0
Vv12	3MeC29	208	0	1	0
Vv12	3MeC29	208	0	0	1
Vv12	3MeC29	208	0	0	1
Vv12	3MeC29	208	0	0	1
Vv12	3MeC29	208	0	0	1
Vv12	3MeC29	208	0	0	1
Vv12	3MeC29	208	0	0	1
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	0	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	1	0
Vv12	Control	198	0	0	1
Vv12	Control	198	0	0	1
Vv12	Control	198	0	0	1
Vv12	Control	198	0	0	1
